name,acronym,aliases,ror_id,ror_id_url,org_type,status,established_year,country_code,location_name,lat,lng,geonames_id,website_url,wikipedia_url,isni_id,wikidata_id,grid_id,fundref_id,viaf_id,ringgold_id,orgref_id,orgreg_id,rrid_id,linkedin_url,mag_id,ori_base_org,openalex_institution_id,openalex_institution_id_url,openaire_org_id,openaire_org_id_url,openaire_org_id_has_pending,openaire_org_id_pending,alei_id,pic_id,nbn_prefix,is_barcelona_signatory,is_duo_institute,duo_institution_code,duo_institute_type,duo_straatnaam,duo_huisnummer,duo_postcode,duo_plaatsnaam,is_surf_member,surf_member_type,is_ukb,is_shb,is_unl,is_umcnl,is_vh,is_knaw_institute,is_nwoi_institute,is_openaire_member
Airborne International (Netherlands),,,04kwv2n58,https://ror.org/04kwv2n58,company,active,1995.0,NL,The Hague,52.07667,4.29861,2747373,http://www.airborne.com/,,,,grid.423843.a,,,,,,,,,False,I4210147538,https://openalex.org/I4210147538,openorgs____::fd0739258a367ac284866548bc901af9,https://explore.openaire.eu/search/organization?organizationId=openorgs____::fd0739258a367ac284866548bc901af9,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Cyntelix (Netherlands),,,02en7tm18,https://ror.org/02en7tm18,company,active,2013.0,NL,Amersfoort,52.155,5.3875,2759821,http://cyntelix.com/,,,Q30284580,grid.423880.5,,,,,,,,,False,I4210117213,https://openalex.org/I4210117213,openorgs____::579835b6b19d1452118870b2aff67539,https://explore.openaire.eu/search/organization?organizationId=openorgs____::579835b6b19d1452118870b2aff67539,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
AkzoNobel (Netherlands),,,017ctmv39,https://ror.org/017ctmv39,company|funder,active,1994.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.akzonobel.com/,https://en.wikipedia.org/wiki/AkzoNobel,0000000123373756,Q50912,grid.423893.7,501100003177,,,,,,,73305655,False,I73305655,https://openalex.org/I73305655,openorgs____::aaff3d331f42ae88160112d00cb3b6ab,https://explore.openaire.eu/search/organization?organizationId=openorgs____::aaff3d331f42ae88160112d00cb3b6ab,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Infor (Netherlands),,,00cp8tk34,https://ror.org/00cp8tk34,company,active,2002.0,NL,Barneveld,52.14,5.58472,2759407,https://www.infor.com/nl-nl,https://en.wikipedia.org/wiki/Infor,,Q30284598,grid.423915.8,,,,,,,,,False,I4210090537,https://openalex.org/I4210090537,openorgs____::48696faf2ceadafb5e64102d6a8672d4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::48696faf2ceadafb5e64102d6a8672d4,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
CGI (Netherlands),,,03ptrx272,https://ror.org/03ptrx272,company,active,1976.0,NL,Amstelveen,52.30083,4.86389,2759798,https://www.cginederland.nl/,https://en.wikipedia.org/wiki/CGI_Inc.,000000047536663X,Q30284628,grid.423971.a,,,,,,,,,False,I4210141092,https://openalex.org/I4210141092,openorgs____::44d3c22237c9554b88c52ee001418534,https://explore.openaire.eu/search/organization?organizationId=openorgs____::44d3c22237c9554b88c52ee001418534,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Danone (Netherlands),,,01c5aqt35,https://ror.org/01c5aqt35,company,active,1919.0,NL,Utrecht,52.09083,5.12222,2745912,http://www.danone.nl/,https://en.wikipedia.org/wiki/Danone,,Q28971347,grid.423979.2,,,,,,,,,False,I4210104692,https://openalex.org/I4210104692,openorgs____::e0d3c2baf0be26d57070b658145236c5,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e0d3c2baf0be26d57070b658145236c5,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Almende (Netherlands),,,05af63f35,https://ror.org/05af63f35,company,active,2000.0,NL,Rotterdam,51.9225,4.47917,2747891,https://almende.com/,,,Q30284638,grid.423993.6,,,,,,,,,False,I4210156607,https://openalex.org/I4210156607,openorgs____::7137d2218e054a44c4f1611957d52686,https://explore.openaire.eu/search/organization?organizationId=openorgs____::7137d2218e054a44c4f1611957d52686,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Cisco Systems (Netherlands),,,0106nz743,https://ror.org/0106nz743,company,active,1984.0,NL,Amsterdam-Zuidoost,52.3075,4.97222,6544881,http://www.cisco.com/c/nl_nl/index.html,https://en.wikipedia.org/wiki/Cisco_Systems,,Q28973214,grid.424046.0,,,,,,,,,False,I4210099094,https://openalex.org/I4210099094,openorgs____::641aef80f0647afd4e3d8b7ea1c7b4d2,https://explore.openaire.eu/search/organization?organizationId=openorgs____::641aef80f0647afd4e3d8b7ea1c7b4d2,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Cross-Linked Enzyme Aggregates Technologies (Netherlands),CLEA,,05s49hg54,https://ror.org/05s49hg54,company,active,2002.0,NL,Delft,52.00667,4.35556,2757345,http://www.cleatechnologies.com/,,,Q30284676,grid.424061.5,,,,,,,,,False,I4210166227,https://openalex.org/I4210166227,openorgs____::d4aa0f15caa7d3a7108275f64287e722,https://explore.openaire.eu/search/organization?organizationId=openorgs____::d4aa0f15caa7d3a7108275f64287e722,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Demar Laser (Netherlands),,,05wy76019,https://ror.org/05wy76019,company,active,,NL,Hengelo,52.26583,6.79306,2754394,https://www.demarlaser.nl/,,,Q30284694,grid.424089.3,,,,,,,,,False,I4210165032,https://openalex.org/I4210165032,openorgs____::4c5403a0f4d12ab251047aeb1f754e28,https://explore.openaire.eu/search/organization?organizationId=openorgs____::4c5403a0f4d12ab251047aeb1f754e28,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Colibri (Netherlands),,,01k6bda33,https://ror.org/01k6bda33,company,active,1928.0,NL,Vaals,50.77083,6.01806,2745906,http://www.colibri.com/,https://en.wikipedia.org/wiki/Colibri_Group,,Q30284697,grid.424094.f,,,,,,,,,False,I4210116780,https://openalex.org/I4210116780,openorgs____::6c58b240562eeacc33e7474652c01671,https://explore.openaire.eu/search/organization?organizationId=openorgs____::6c58b240562eeacc33e7474652c01671,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Bioclear Earth (Netherlands),,,045b8kj71,https://ror.org/045b8kj71,company,active,1988.0,NL,Groningen,53.21917,6.56667,2755251,https://bioclearearth.com/,,,Q30284714,grid.424129.8,,,,,,,,,False,I4210144341,https://openalex.org/I4210144341,openorgs____::982e181b9868d135dd100bbcece2ddc1,https://explore.openaire.eu/search/organization?organizationId=openorgs____::982e181b9868d135dd100bbcece2ddc1,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ecorys (Netherlands),,,05kjm8921,https://ror.org/05kjm8921,company,active,1929.0,NL,Rotterdam,51.9225,4.47917,2747891,http://www.ecorys.com/,https://en.wikipedia.org/wiki/Ecorys,0000000417585498,Q19604381,grid.424230.3,,,,,,,,,False,I1290830857,https://openalex.org/I1290830857,openorgs____::d55d6143633b1bc5f1d4062d35e88638,https://explore.openaire.eu/search/organization?organizationId=openorgs____::d55d6143633b1bc5f1d4062d35e88638,False,,,997912139,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
BMT Group (Netherlands),,British Maritime Technology,01fr3an09,https://ror.org/01fr3an09,company,active,1985.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.bmt.org/,https://en.wikipedia.org/wiki/BMT_Group,,Q30284776,grid.424239.a,,,,,,,,,False,I4210094004,https://openalex.org/I4210094004,openorgs____::f6ffffc91b9b9dcc0748f1b439ff88d8,https://explore.openaire.eu/search/organization?organizationId=openorgs____::f6ffffc91b9b9dcc0748f1b439ff88d8,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Humanetics Innovative Solutions (Netherlands),,,050teng13,https://ror.org/050teng13,company,active,2010.0,NL,The Hague,52.07667,4.29861,2747373,https://www.humaneticsatd.com/,,,Q30254411,grid.424362.5,,,,,,,,,False,I4210162741,https://openalex.org/I4210162741,openorgs____::6559f7ca7fbe8567f9aed4f979f28fda,https://explore.openaire.eu/search/organization?organizationId=openorgs____::6559f7ca7fbe8567f9aed4f979f28fda,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dyadic (Netherlands),,,023zgnb96,https://ror.org/023zgnb96,company,active,2012.0,NL,Wageningen,51.97,5.66667,2745088,https://www.dyadic.com/,,,Q30254424,grid.424378.e,,,,,,,,,False,I4210124271,https://openalex.org/I4210124271,openorgs____::42900c6922326f11dcb188ab92ab062e,https://explore.openaire.eu/search/organization?organizationId=openorgs____::42900c6922326f11dcb188ab92ab062e,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Buck Consultants International,BCI,,008wfp513,https://ror.org/008wfp513,company,active,1985.0,NL,Nijmegen,51.8425,5.85278,2750053,http://cs.bciglobal.com/,,,,grid.424388.1,,,,,,,,,False,I4210088560,https://openalex.org/I4210088560,openorgs____::4fe7cb0d9e188dc811bde7355ad9e1ae,https://explore.openaire.eu/search/organization?organizationId=openorgs____::4fe7cb0d9e188dc811bde7355ad9e1ae,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Capgemini (Netherlands),,,03amxdk57,https://ror.org/03amxdk57,company,active,1967.0,NL,Utrecht,52.09083,5.12222,2745912,https://www.nl.capgemini.com/,https://en.wikipedia.org/wiki/Capgemini,0000000406465773,Q30712705,grid.424535.1,,,,,,,,,False,I18850439,https://openalex.org/I18850439,openorgs____::d4d8908d4c66d90f7a0de0d0cb5a68b8,https://explore.openaire.eu/search/organization?organizationId=openorgs____::d4d8908d4c66d90f7a0de0d0cb5a68b8,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ericsson (Netherlands),,Telefonaktiebolaget L. M. Ericsson,01h4rpv44,https://ror.org/01h4rpv44,company,active,1876.0,NL,Breda,51.58656,4.77596,2758401,https://www.ericsson.com/,https://en.wikipedia.org/wiki/Ericsson,,Q29124035,grid.424643.3,,,,,,,,,False,I4210105157,https://openalex.org/I4210105157,openorgs____::6520d601d74d1539c0c9857868de8861,https://explore.openaire.eu/search/organization?organizationId=openorgs____::6520d601d74d1539c0c9857868de8861,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Hauzer (Netherlands),,Hauzer Techno Coating,03j7xe433,https://ror.org/03j7xe433,company,active,1983.0,NL,Venlo,51.37,6.16806,2745641,https://www.hauzertechnocoating.com/,,,Q30254551,grid.424662.0,,,,,,,,,False,I4210134713,https://openalex.org/I4210134713,openorgs____::d57867502afc00ac75c42bf759eb2cd2,https://explore.openaire.eu/search/organization?organizationId=openorgs____::d57867502afc00ac75c42bf759eb2cd2,False,,,999498477,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Frog AGV Systems (Netherlands),,,055fajc83,https://ror.org/055fajc83,company,active,1984.0,NL,Utrecht,52.09083,5.12222,2745912,,,,Q29653650,grid.424674.7,,,,,,,,,False,I4210166473,https://openalex.org/I4210166473,openorgs____::946aae9291a68ef6461a2f7c0cc52513,https://explore.openaire.eu/search/organization?organizationId=openorgs____::946aae9291a68ef6461a2f7c0cc52513,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Holland Institute of Traffic Technology,HITT,,01n8cxz90,https://ror.org/01n8cxz90,company,active,1998.0,NL,Apeldoorn,52.21,5.96944,2759706,,,,Q2219291,grid.424715.1,,,,,,,,,False,I4210165953,https://openalex.org/I4210165953,openorgs____::ef97abfb52396b0954fffc4f1f78f300,https://explore.openaire.eu/search/organization?organizationId=openorgs____::ef97abfb52396b0954fffc4f1f78f300,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Thales (Netherlands),,Hollandse Signaalapparaten B.V.|Signaal,032tp7158,https://ror.org/032tp7158,company,active,1922.0,NL,Hengelo,52.26583,6.79306,2754394,https://www.thalesgroup.com/en/countries/europe/netherlands,https://en.wikipedia.org/wiki/Thales_Nederland,0000000406302624,Q3913196,grid.424717.3,,,,,,,,2800808753,False,I2800808753,https://openalex.org/I2800808753,openorgs____::db69c8bf5576a538d258ca902e8729b0,https://explore.openaire.eu/search/organization?organizationId=openorgs____::db69c8bf5576a538d258ca902e8729b0,False,,NL.KVK:92929761,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Veiligheids- en Gezondheidsregio Gelderland-Midden,VGGM,Veiligheidsregio Gelderland Midden,02mm95a26,https://ror.org/02mm95a26,government,active,,NL,Arnhem,51.98,5.91111,2759661,http://www.vggm.nl/vggm,,0000000120071170,,grid.424751.1,,,,,,,,,False,I4210119867,https://openalex.org/I4210119867,openorgs____::4ef528888e518122f669fd450c17a9ee,https://explore.openaire.eu/search/organization?organizationId=openorgs____::4ef528888e518122f669fd450c17a9ee,False,,,987262024,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Hybrid Catalysis (Netherlands),,,02kgzq677,https://ror.org/02kgzq677,company,active,2005.0,NL,Eindhoven,51.44083,5.47778,2756253,http://www.hybridcatalysis.com/,,,Q30254597,grid.424762.1,,,,,,,,,False,I4210119080,https://openalex.org/I4210119080,openorgs____::33bc8c4f73aea6c8db93f2b9be93e693,https://explore.openaire.eu/search/organization?organizationId=openorgs____::33bc8c4f73aea6c8db93f2b9be93e693,False,,,998890384,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
HyGear (Netherlands),,,05pfyvd35,https://ror.org/05pfyvd35,company,active,2002.0,NL,Arnhem,51.98,5.91111,2759661,http://www.hygear.nl/,,,,grid.424775.7,,,,,,,,,False,I4210163620,https://openalex.org/I4210163620,openorgs____::6f3e942e53d049612b7cd5c519c261a1,https://explore.openaire.eu/search/organization?organizationId=openorgs____::6f3e942e53d049612b7cd5c519c261a1,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
European Centre for Nature Conservation,ECNC,,0315hq159,https://ror.org/0315hq159,nonprofit,active,1993.0,NL,Tilburg,51.55551,5.0913,2746301,http://www.ecnc.org/,https://en.wikipedia.org/wiki/European_Centre_for_Nature_Conservation,0000000121818723,Q550143,grid.424778.a,,,,,,,,2802391510,False,I2802391510,https://openalex.org/I2802391510,openorgs____::e4f935143e7509bbfffc74a13426bc2d,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e4f935143e7509bbfffc74a13426bc2d,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
IBS Precision Engineering (Netherlands),,,059ddw530,https://ror.org/059ddw530,company,active,1993.0,NL,Eindhoven,51.44083,5.47778,2756253,http://www.ibspe.com/,,0000000405139001,Q30254629,grid.424818.3,,,,,,,,,False,I4210159630,https://openalex.org/I4210159630,openorgs____::5930536a2c247d3ea0d3042273110bb9,https://explore.openaire.eu/search/organization?organizationId=openorgs____::5930536a2c247d3ea0d3042273110bb9,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
European Forum of Farm Animal Breeders,EFFAB,,03s3e7380,https://ror.org/03s3e7380,other,active,,NL,Wageningen,51.97,5.66667,2745088,http://www.effab.org/,,,,grid.424821.9,,,,,,,,,False,I4210135850,https://openalex.org/I4210135850,openorgs____::eb3b9d16163ecf377636887bbebc4136,https://explore.openaire.eu/search/organization?organizationId=openorgs____::eb3b9d16163ecf377636887bbebc4136,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
IMIX Vision Support Systems (Netherlands),,,01c0de609,https://ror.org/01c0de609,company,active,1991.0,NL,Apeldoorn,52.21,5.96944,2759706,https://www.imix.nl/,,,Q30254692,grid.424934.c,,,,,,,,,False,I4210106589,https://openalex.org/I4210106589,openorgs____::b9608ce4aec861f10d2cf012cc7cbeda,https://explore.openaire.eu/search/organization?organizationId=openorgs____::b9608ce4aec861f10d2cf012cc7cbeda,False,,,998249020,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Gemeente Amsterdam,,,003h0ev22,https://ror.org/003h0ev22,government,active,1981.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.amsterdam.nl/,,0000000406242983,,grid.424938.0,,,,,,,,,False,I4210087268,https://openalex.org/I4210087268,openorgs____::33be10c127ccccd7accf671749a825ca,https://explore.openaire.eu/search/organization?organizationId=openorgs____::33be10c127ccccd7accf671749a825ca,False,,NL.KVK:66779847,998617135,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Gemeente Eindhoven,,,04dyx6987,https://ror.org/04dyx6987,government,active,,NL,Eindhoven,51.44083,5.47778,2756253,http://www.eindhoven.nl/en.htm,,,,grid.424941.e,,,,,,,,,False,I4210153007,https://openalex.org/I4210153007,openorgs____::9bbb5312f110cee7d2741219416a9ab3,https://explore.openaire.eu/search/organization?organizationId=openorgs____::9bbb5312f110cee7d2741219416a9ab3,False,,NL.KVK:76441598,993619889,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Gemeente Rotterdam,,,03ma5tr22,https://ror.org/03ma5tr22,government,active,,NL,Rotterdam,51.9225,4.47917,2747891,http://www.rotterdam.nl/,https://en.wikipedia.org/wiki/Government_of_Rotterdam,0000000404139974,Q2680952,grid.424943.c,,,,,,,,2799514511,False,I2799514511,https://openalex.org/I2799514511,openorgs____::ed5d8d4966eceae95394870073fd7188,https://explore.openaire.eu/search/organization?organizationId=openorgs____::ed5d8d4966eceae95394870073fd7188,False,,,998914925,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Port of Rotterdam Authority,,,05rzqb565,https://ror.org/05rzqb565,government,active,,NL,Rotterdam,51.9225,4.47917,2747891,https://www.portofrotterdam.com/en,,0000000093321479,,grid.424946.9,,,,,,,,,False,I4210164111,https://openalex.org/I4210164111,openorgs____::e1abdac3e033ae333272cd813c3cfb74,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e1abdac3e033ae333272cd813c3cfb74,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
DuPont (Netherlands),,E. I. du Pont de Nemours and Company,00we3bs91,https://ror.org/00we3bs91,company,active,1802.0,NL,Leiden,52.15833,4.49306,2751773,http://www.dupontnederland.nl/?_ga=1.169442465.1079985965.1471857506,https://en.wikipedia.org/wiki/DuPont,,Q28971330,grid.424962.f,,,,,,,,,False,I4210103319,https://openalex.org/I4210103319,openorgs____::4eb039afa1ee01b2fb63ba7d75c58a00,https://explore.openaire.eu/search/organization?organizationId=openorgs____::4eb039afa1ee01b2fb63ba7d75c58a00,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Genias Benelux (Netherlands),,,01xbt9y54,https://ror.org/01xbt9y54,company,active,1995.0,NL,Almere Stad,52.37025,5.21413,2759879,http://genias.biz/,,,Q30254714,grid.424977.b,,,,,,,,,False,I4210100684,https://openalex.org/I4210100684,openorgs____::7d1fbaa5ad5e903e7ef8699a85d430f9,https://explore.openaire.eu/search/organization?organizationId=openorgs____::7d1fbaa5ad5e903e7ef8699a85d430f9,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
